Mittauspisteen tunnus;Tuotteen tyyppi;Resoluutio;Yksikkötyyppi;Lukeman tyyppi;Alkuaika;Määrä;Laatu
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T13:45:00Z;0,826000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T14:00:00Z;0,916000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T14:15:00Z;0,902000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T14:30:00Z;0,904000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T14:45:00Z;0,940000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T15:00:00Z;0,936000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T15:15:00Z;0,958000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T15:30:00Z;0,976000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T15:45:00Z;0,946000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T16:00:00Z;0,138000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T16:15:00Z;0,126000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T16:30:00Z;0,978000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T16:45:00Z;0,962000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T17:00:00Z;0,984000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T17:15:00Z;0,960000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T17:30:00Z;0,946000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T17:45:00Z;0,966000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T18:00:00Z;0,960000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T18:15:00Z;0,940000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T18:30:00Z;0,940000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T18:45:00Z;0,942000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T19:00:00Z;0,954000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T19:15:00Z;0,950000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T19:30:00Z;0,934000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T19:45:00Z;0,916000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T20:00:00Z;0,924000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T20:15:00Z;0,928000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T20:30:00Z;0,910000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T20:45:00Z;0,950000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T21:00:00Z;0,948000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T21:15:00Z;0,910000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T21:30:00Z;0,912000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T21:45:00Z;0,942000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T22:00:00Z;0,922000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T22:15:00Z;0,934000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T22:30:00Z;0,944000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T22:45:00Z;0,926000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T23:00:00Z;0,956000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T23:15:00Z;0,946000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T23:30:00Z;0,910000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-20T23:45:00Z;0,936000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T00:00:00Z;0,948000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T00:15:00Z;0,926000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T00:30:00Z;0,926000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T00:45:00Z;0,950000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T01:00:00Z;0,950000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T01:15:00Z;0,942000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T01:30:00Z;0,960000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T01:45:00Z;0,936000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T02:00:00Z;0,924000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T02:15:00Z;0,936000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T02:30:00Z;0,936000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T02:45:00Z;0,926000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T03:00:00Z;0,940000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T03:15:00Z;0,958000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T03:30:00Z;0,946000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T03:45:00Z;0,918000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T04:00:00Z;0,914000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T04:15:00Z;0,912000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T04:30:00Z;0,912000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T04:45:00Z;0,916000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T05:00:00Z;0,978000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T05:15:00Z;0,952000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T05:30:00Z;0,968000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T05:45:00Z;0,954000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T06:00:00Z;0,960000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T06:15:00Z;0,304000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T06:30:00Z;0,090000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T06:45:00Z;0,086000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T07:00:00Z;0,094000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T07:15:00Z;0,104000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T07:30:00Z;0,094000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T07:45:00Z;0,102000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T08:00:00Z;0,286000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T08:15:00Z;0,096000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T08:30:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T08:45:00Z;0,116000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T09:00:00Z;0,114000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T09:15:00Z;0,818000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T09:30:00Z;0,640000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T09:45:00Z;0,552000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T10:00:00Z;0,098000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T10:15:00Z;0,092000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T10:30:00Z;0,076000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T10:45:00Z;0,086000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T11:00:00Z;0,104000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T11:15:00Z;0,088000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T11:30:00Z;0,084000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T11:45:00Z;0,098000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T12:00:00Z;0,114000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T12:15:00Z;0,126000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T12:30:00Z;0,114000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T12:45:00Z;0,090000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T13:00:00Z;0,476000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T13:15:00Z;0,176000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T13:30:00Z;0,126000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T13:45:00Z;0,120000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T14:00:00Z;0,108000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T14:15:00Z;0,108000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T14:30:00Z;0,084000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T14:45:00Z;0,364000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T15:00:00Z;0,124000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T15:15:00Z;0,728000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T15:30:00Z;0,846000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T15:45:00Z;0,826000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T16:00:00Z;0,810000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T16:15:00Z;0,814000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T16:30:00Z;0,808000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T16:45:00Z;0,802000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T17:00:00Z;0,828000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T17:15:00Z;0,850000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T17:30:00Z;0,826000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T17:45:00Z;0,160000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T18:00:00Z;0,184000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T18:15:00Z;0,908000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T18:30:00Z;1,062000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T18:45:00Z;0,982000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T19:00:00Z;0,966000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T19:15:00Z;0,952000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T19:30:00Z;0,986000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T19:45:00Z;0,940000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T20:00:00Z;0,902000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T20:15:00Z;0,920000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T20:30:00Z;1,030000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T20:45:00Z;0,900000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T21:00:00Z;0,912000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T21:15:00Z;0,936000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T21:30:00Z;0,918000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T21:45:00Z;0,608000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T22:00:00Z;0,068000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T22:15:00Z;0,042000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T22:30:00Z;0,048000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T22:45:00Z;0,200000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T23:00:00Z;0,058000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T23:15:00Z;0,060000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T23:30:00Z;0,098000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-21T23:45:00Z;0,090000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T00:00:00Z;0,068000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T00:15:00Z;0,090000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T00:30:00Z;0,058000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T00:45:00Z;0,066000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T01:00:00Z;0,196000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T01:15:00Z;0,046000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T01:30:00Z;0,040000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T01:45:00Z;0,106000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T02:00:00Z;0,082000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T02:15:00Z;0,060000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T02:30:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T02:45:00Z;0,076000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T03:00:00Z;0,060000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T03:15:00Z;0,056000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T03:30:00Z;0,162000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T03:45:00Z;0,044000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T04:00:00Z;0,068000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T04:15:00Z;0,066000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T04:30:00Z;0,038000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T04:45:00Z;0,048000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T05:00:00Z;0,124000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T05:15:00Z;0,086000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T05:30:00Z;0,092000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T05:45:00Z;0,108000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T06:00:00Z;0,098000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T06:15:00Z;0,104000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T06:30:00Z;0,112000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T06:45:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T07:00:00Z;0,382000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T07:15:00Z;0,570000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T07:30:00Z;0,204000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T07:45:00Z;0,144000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T08:00:00Z;0,438000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T08:15:00Z;0,420000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T08:30:00Z;0,388000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T08:45:00Z;0,304000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T09:00:00Z;0,146000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T09:15:00Z;0,128000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T09:30:00Z;0,132000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T09:45:00Z;0,108000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T10:00:00Z;0,086000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T10:15:00Z;0,122000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T10:30:00Z;0,568000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T10:45:00Z;0,414000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T11:00:00Z;0,092000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T11:15:00Z;0,094000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T11:30:00Z;0,100000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T11:45:00Z;0,082000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T12:00:00Z;0,088000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T12:15:00Z;0,096000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T12:30:00Z;0,116000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T12:45:00Z;0,092000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T13:00:00Z;0,080000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T13:15:00Z;0,088000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T13:30:00Z;0,080000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T13:45:00Z;0,062000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T14:00:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T14:15:00Z;0,080000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T14:30:00Z;0,056000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T14:45:00Z;0,052000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T15:00:00Z;0,050000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T15:15:00Z;0,050000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T15:30:00Z;0,084000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T15:45:00Z;0,128000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T16:00:00Z;0,218000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T16:15:00Z;0,178000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T16:30:00Z;0,138000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T16:45:00Z;0,086000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T17:00:00Z;0,128000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T17:15:00Z;0,122000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T17:30:00Z;0,096000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T17:45:00Z;0,112000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T18:00:00Z;0,144000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T18:15:00Z;0,116000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T18:30:00Z;0,114000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T18:45:00Z;0,132000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T19:00:00Z;0,100000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T19:15:00Z;0,604000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T19:30:00Z;0,898000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T19:45:00Z;0,898000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T20:00:00Z;0,872000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T20:15:00Z;0,328000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T20:30:00Z;0,066000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T20:45:00Z;0,040000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T21:00:00Z;0,056000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T21:15:00Z;0,054000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T21:30:00Z;0,040000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T21:45:00Z;0,054000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T22:00:00Z;0,054000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T22:15:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T22:30:00Z;0,194000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T22:45:00Z;0,084000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T23:00:00Z;0,060000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T23:15:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T23:30:00Z;0,082000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-22T23:45:00Z;0,072000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T00:00:00Z;0,066000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T00:15:00Z;0,062000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T00:30:00Z;0,054000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T00:45:00Z;0,200000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T01:00:00Z;0,086000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T01:15:00Z;0,044000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T01:30:00Z;0,042000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T01:45:00Z;0,086000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T02:00:00Z;0,056000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T02:15:00Z;0,058000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T02:30:00Z;0,076000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T02:45:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T03:00:00Z;0,068000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T03:15:00Z;0,164000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T03:30:00Z;0,050000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T03:45:00Z;0,040000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T04:00:00Z;0,050000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T04:15:00Z;0,060000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T04:30:00Z;0,052000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T04:45:00Z;0,070000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T05:00:00Z;0,094000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T05:15:00Z;0,134000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T05:30:00Z;0,104000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T05:45:00Z;0,098000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T06:00:00Z;0,078000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T06:15:00Z;0,090000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T06:30:00Z;0,134000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T06:45:00Z;0,080000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T07:00:00Z;0,070000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T07:15:00Z;0,110000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T07:30:00Z;0,092000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T07:45:00Z;0,070000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T08:00:00Z;0,096000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T08:15:00Z;0,074000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T08:30:00Z;0,050000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T08:45:00Z;0,072000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T09:00:00Z;0,296000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T09:15:00Z;0,752000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T09:30:00Z;0,760000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T09:45:00Z;0,210000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T10:00:00Z;0,134000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T10:15:00Z;0,140000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T10:30:00Z;0,152000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T10:45:00Z;0,132000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T11:00:00Z;0,110000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T11:15:00Z;0,112000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T11:30:00Z;0,132000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T11:45:00Z;0,572000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T12:00:00Z;0,146000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T12:15:00Z;0,112000;OK
643006966022791278;8716867000030;PT15M;kWh;BN01;2025-07-23T12:30:00Z;0,110000;OK
